StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-02T07:00+00:00Z,2022-01-02T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,237
2022-01-02T08:00+00:00Z,2022-01-02T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,154
2022-01-02T09:00+00:00Z,2022-01-02T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,68
2022-01-02T10:00+00:00Z,2022-01-02T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,82
2022-01-02T11:00+00:00Z,2022-01-02T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,55
2022-01-02T12:00+00:00Z,2022-01-02T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-02T13:00+00:00Z,2022-01-02T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-02T14:00+00:00Z,2022-01-02T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,225
2022-01-02T15:00+00:00Z,2022-01-02T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1678
2022-01-02T16:00+00:00Z,2022-01-02T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1637
2022-01-02T17:00+00:00Z,2022-01-02T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1610
2022-01-02T18:00+00:00Z,2022-01-02T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1201
2022-01-02T19:00+00:00Z,2022-01-02T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,113
2022-01-02T20:00+00:00Z,2022-01-02T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,54
2022-01-02T21:00+00:00Z,2022-01-02T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-02T22:00+00:00Z,2022-01-02T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-02T23:00+00:00Z,2022-01-03T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,21
2022-01-03T00:00+00:00Z,2022-01-03T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,17
2022-01-03T01:00+00:00Z,2022-01-03T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,13
2022-01-03T02:00+00:00Z,2022-01-03T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,13
2022-01-03T03:00+00:00Z,2022-01-03T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,13
2022-01-03T04:00+00:00Z,2022-01-03T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,13
2022-01-03T05:00+00:00Z,2022-01-03T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,5
2022-01-03T06:00+00:00Z,2022-01-03T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,176
2022-01-03T07:00+00:00Z,2022-01-03T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,180
2022-01-03T08:00+00:00Z,2022-01-03T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,112
2022-01-03T09:00+00:00Z,2022-01-03T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,113
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,59
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,26
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,25
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,186
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,187
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,279
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,182
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,103
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,210
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,8
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,7
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,5
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,49
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,199
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,192
2022-01-04T08:00+00:00Z,2022-01-04T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,112
2022-01-04T09:00+00:00Z,2022-01-04T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,642
2022-01-04T10:00+00:00Z,2022-01-04T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,841
2022-01-04T11:00+00:00Z,2022-01-04T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,837
2022-01-04T12:00+00:00Z,2022-01-04T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1058
2022-01-04T13:00+00:00Z,2022-01-04T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,816
2022-01-04T14:00+00:00Z,2022-01-04T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,168
2022-01-04T15:00+00:00Z,2022-01-04T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,121
2022-01-04T16:00+00:00Z,2022-01-04T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,50
2022-01-04T17:00+00:00Z,2022-01-04T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,49
2022-01-04T18:00+00:00Z,2022-01-04T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,28
2022-01-04T19:00+00:00Z,2022-01-04T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-04T20:00+00:00Z,2022-01-04T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-04T21:00+00:00Z,2022-01-04T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-04T22:00+00:00Z,2022-01-04T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-04T23:00+00:00Z,2022-01-05T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-05T00:00+00:00Z,2022-01-05T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-05T01:00+00:00Z,2022-01-05T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-05T02:00+00:00Z,2022-01-05T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,12
2022-01-05T03:00+00:00Z,2022-01-05T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,9
2022-01-05T04:00+00:00Z,2022-01-05T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-05T05:00+00:00Z,2022-01-05T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2022-01-05T06:00+00:00Z,2022-01-05T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,359
2022-01-05T07:00+00:00Z,2022-01-05T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,770
2022-01-05T08:00+00:00Z,2022-01-05T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,515
2022-01-05T09:00+00:00Z,2022-01-05T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,112
2022-01-05T10:00+00:00Z,2022-01-05T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,46
2022-01-05T11:00+00:00Z,2022-01-05T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,26
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,30
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,427
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,517
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,683
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,804
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,760
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,507
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,47
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,140
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,65
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,45
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,26
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,583
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,863
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1191
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1076
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,294
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,126
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,242
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,680
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,765
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,409
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,405
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,118
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,72
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,48
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,12
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,18
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,9
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,337
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,625
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,572
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,253
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,21
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,19
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,34
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,150
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,314
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,536
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,180
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,143
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,166
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,67
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,357
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,316
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,326
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,5
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,19
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,230
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,299
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,334
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,447
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,390
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,177
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,28
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,157
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,23
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,389
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,326
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,301
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,258
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,170
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,151
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,697
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1057
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,949
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,791
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,696
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,654
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,681
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,187
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,154
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,125
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,664
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,837
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,674
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,454
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,334
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,344
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,90
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,53
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,490
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,545
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,601
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,351
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,322
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,80
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YIT-GRTN-----B,MAW,B10,568
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YIT-GRTN-----B,MAW,B10,634
2022-01-11T07:00+00:00Z,2022-01-11T08:00+00:00Z,10YIT-GRTN-----B,MAW,B10,556
2022-01-11T08:00+00:00Z,2022-01-11T09:00+00:00Z,10YIT-GRTN-----B,MAW,B10,450
2022-01-11T09:00+00:00Z,2022-01-11T10:00+00:00Z,10YIT-GRTN-----B,MAW,B10,287
2022-01-11T10:00+00:00Z,2022-01-11T11:00+00:00Z,10YIT-GRTN-----B,MAW,B10,106
2022-01-11T11:00+00:00Z,2022-01-11T12:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-11T12:00+00:00Z,2022-01-11T13:00+00:00Z,10YIT-GRTN-----B,MAW,B10,29
2022-01-11T13:00+00:00Z,2022-01-11T14:00+00:00Z,10YIT-GRTN-----B,MAW,B10,196
2022-01-11T14:00+00:00Z,2022-01-11T15:00+00:00Z,10YIT-GRTN-----B,MAW,B10,288
2022-01-11T15:00+00:00Z,2022-01-11T16:00+00:00Z,10YIT-GRTN-----B,MAW,B10,561
2022-01-11T16:00+00:00Z,2022-01-11T17:00+00:00Z,10YIT-GRTN-----B,MAW,B10,737
2022-01-11T17:00+00:00Z,2022-01-11T18:00+00:00Z,10YIT-GRTN-----B,MAW,B10,475
2022-01-11T18:00+00:00Z,2022-01-11T19:00+00:00Z,10YIT-GRTN-----B,MAW,B10,1124
2022-01-11T19:00+00:00Z,2022-01-11T20:00+00:00Z,10YIT-GRTN-----B,MAW,B10,721
2022-01-11T20:00+00:00Z,2022-01-11T21:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-11T21:00+00:00Z,2022-01-11T22:00+00:00Z,10YIT-GRTN-----B,MAW,B10,0
2022-01-11T22:00+00:00Z,2022-01-11T23:00+00:00Z,10YIT-GRTN-----B,MAW,B10,213
2022-01-11T23:00+00:00Z,2022-01-12T00:00+00:00Z,10YIT-GRTN-----B,MAW,B10,194
2022-01-12T00:00+00:00Z,2022-01-12T01:00+00:00Z,10YIT-GRTN-----B,MAW,B10,100
2022-01-12T02:00+00:00Z,2022-01-12T03:00+00:00Z,10YIT-GRTN-----B,MAW,B10,97
