StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-01T23:00+00:00Z,2022-01-02T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,3234
2022-01-02T00:00+00:00Z,2022-01-02T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,2840
2022-01-02T01:00+00:00Z,2022-01-02T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,2750
2022-01-02T02:00+00:00Z,2022-01-02T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,2634
2022-01-02T03:00+00:00Z,2022-01-02T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,2751
2022-01-02T04:00+00:00Z,2022-01-02T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,2810
2022-01-02T05:00+00:00Z,2022-01-02T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,2854
2022-01-02T06:00+00:00Z,2022-01-02T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,2834
2022-01-02T07:00+00:00Z,2022-01-02T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,2933
2022-01-02T08:00+00:00Z,2022-01-02T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,3230
2022-01-02T09:00+00:00Z,2022-01-02T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,3289
2022-01-02T10:00+00:00Z,2022-01-02T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,3693
2022-01-02T11:00+00:00Z,2022-01-02T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,4116
2022-01-02T12:00+00:00Z,2022-01-02T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,4356
2022-01-02T13:00+00:00Z,2022-01-02T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,4317
2022-01-02T14:00+00:00Z,2022-01-02T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,4609
2022-01-02T15:00+00:00Z,2022-01-02T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,4213
2022-01-02T16:00+00:00Z,2022-01-02T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,3402
2022-01-02T17:00+00:00Z,2022-01-02T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,3499
2022-01-02T18:00+00:00Z,2022-01-02T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,3639
2022-01-02T19:00+00:00Z,2022-01-02T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,3077
2022-01-02T20:00+00:00Z,2022-01-02T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,2527
2022-01-02T21:00+00:00Z,2022-01-02T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,2137
2022-01-02T22:00+00:00Z,2022-01-02T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,2036
2022-01-02T23:00+00:00Z,2022-01-03T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,2195
2022-01-03T00:00+00:00Z,2022-01-03T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,2226
2022-01-03T01:00+00:00Z,2022-01-03T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,2346
2022-01-03T02:00+00:00Z,2022-01-03T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,2630
2022-01-03T03:00+00:00Z,2022-01-03T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,3204
2022-01-03T04:00+00:00Z,2022-01-03T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,4453
2022-01-03T05:00+00:00Z,2022-01-03T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,5424
2022-01-03T06:00+00:00Z,2022-01-03T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,5654
2022-01-03T07:00+00:00Z,2022-01-03T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,6011
2022-01-03T08:00+00:00Z,2022-01-03T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,6169
2022-01-03T09:00+00:00Z,2022-01-03T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,6149
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,6140
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,6056
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,6103
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,6146
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,6162
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,6215
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,6208
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,6226
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,6230
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,6066
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5220
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,4272
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,4695
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,4514
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,4426
2022-01-04T01:00+00:00Z,2022-01-04T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,4301
2022-01-04T02:00+00:00Z,2022-01-04T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,4455
2022-01-04T03:00+00:00Z,2022-01-04T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,5342
2022-01-04T04:00+00:00Z,2022-01-04T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,6111
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,6456
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,6349
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,6398
2022-01-04T08:00+00:00Z,2022-01-04T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,6468
2022-01-04T09:00+00:00Z,2022-01-04T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,6641
2022-01-04T10:00+00:00Z,2022-01-04T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,6753
2022-01-04T11:00+00:00Z,2022-01-04T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,6682
2022-01-04T12:00+00:00Z,2022-01-04T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,6374
2022-01-04T13:00+00:00Z,2022-01-04T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,6383
2022-01-04T14:00+00:00Z,2022-01-04T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,6440
2022-01-04T15:00+00:00Z,2022-01-04T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,6426
2022-01-04T16:00+00:00Z,2022-01-04T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,6397
2022-01-04T17:00+00:00Z,2022-01-04T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,6391
2022-01-04T18:00+00:00Z,2022-01-04T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,6385
2022-01-04T19:00+00:00Z,2022-01-04T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,6435
2022-01-04T20:00+00:00Z,2022-01-04T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,6187
2022-01-04T21:00+00:00Z,2022-01-04T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,4811
2022-01-04T22:00+00:00Z,2022-01-04T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,4109
2022-01-04T23:00+00:00Z,2022-01-05T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,3970
2022-01-05T00:00+00:00Z,2022-01-05T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,4072
2022-01-05T01:00+00:00Z,2022-01-05T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,4106
2022-01-05T02:00+00:00Z,2022-01-05T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,4273
2022-01-05T03:00+00:00Z,2022-01-05T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,4881
2022-01-05T04:00+00:00Z,2022-01-05T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,6067
2022-01-05T05:00+00:00Z,2022-01-05T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,6364
2022-01-05T06:00+00:00Z,2022-01-05T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,6476
2022-01-05T07:00+00:00Z,2022-01-05T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,6441
2022-01-05T08:00+00:00Z,2022-01-05T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,6420
2022-01-05T09:00+00:00Z,2022-01-05T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,6485
2022-01-05T10:00+00:00Z,2022-01-05T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,6431
2022-01-05T11:00+00:00Z,2022-01-05T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,6425
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,6436
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,6480
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,6481
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,6462
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,6476
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,6480
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,6366
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,6218
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5906
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,5056
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,4397
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,4178
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,4105
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,4137
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,4084
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,4279
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,4778
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,5162
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,5097
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,4876
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,4765
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,4785
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,4839
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,4901
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,5151
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,5072
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,5037
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,5062
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,5249
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,5393
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,5611
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,5599
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5471
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,5055
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,5090
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,5129
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,4953
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,4826
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,4892
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,5130
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,5040
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,5119
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,5149
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,5224
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,5163
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,5020
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,5141
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,5186
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,5249
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,5220
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,5211
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,5287
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,5369
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,5305
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,5219
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,5281
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5348
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,5334
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,5309
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,5367
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,5362
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,5456
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,5501
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,5560
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,5526
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,5441
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,5467
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,5646
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,5597
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,5572
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,5597
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,5571
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,5564
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,5591
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,5548
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,5647
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,5669
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,5576
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,5667
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,5695
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5594
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,5596
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,4814
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,4464
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,4245
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,4026
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,3998
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,3884
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,4233
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,4258
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,4445
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,5128
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,5228
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,5390
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,5411
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,5529
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,5696
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,5575
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,5519
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,5549
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,5540
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,5515
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,5679
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,5715
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,5659
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,5469
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,5727
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,6045
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,5923
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,5865
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,5808
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,6176
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,6490
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,6639
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,6701
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YPL-AREA-----S,MAW,B02,6769
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YPL-AREA-----S,MAW,B02,6800
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YPL-AREA-----S,MAW,B02,6820
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YPL-AREA-----S,MAW,B02,6927
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YPL-AREA-----S,MAW,B02,6984
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YPL-AREA-----S,MAW,B02,7117
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YPL-AREA-----S,MAW,B02,7034
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YPL-AREA-----S,MAW,B02,6975
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YPL-AREA-----S,MAW,B02,7005
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YPL-AREA-----S,MAW,B02,6972
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YPL-AREA-----S,MAW,B02,6909
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YPL-AREA-----S,MAW,B02,6970
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YPL-AREA-----S,MAW,B02,6910
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YPL-AREA-----S,MAW,B02,6648
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YPL-AREA-----S,MAW,B02,6187
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YPL-AREA-----S,MAW,B02,6340
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YPL-AREA-----S,MAW,B02,6519
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YPL-AREA-----S,MAW,B02,6470
2022-01-11T01:00+00:00Z,2022-01-11T02:00+00:00Z,10YPL-AREA-----S,MAW,B02,6397
2022-01-11T02:00+00:00Z,2022-01-11T03:00+00:00Z,10YPL-AREA-----S,MAW,B02,6366
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YPL-AREA-----S,MAW,B02,6314
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YPL-AREA-----S,MAW,B02,6701
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YPL-AREA-----S,MAW,B02,6935
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YPL-AREA-----S,MAW,B02,6807
