StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-02T07:00+00:00Z,2022-01-02T08:00+00:00Z,10YES-REE------0,MAW,B04,5813
2022-01-02T08:00+00:00Z,2022-01-02T09:00+00:00Z,10YES-REE------0,MAW,B04,5982
2022-01-02T09:00+00:00Z,2022-01-02T10:00+00:00Z,10YES-REE------0,MAW,B04,5729
2022-01-02T10:00+00:00Z,2022-01-02T11:00+00:00Z,10YES-REE------0,MAW,B04,5573
2022-01-02T11:00+00:00Z,2022-01-02T12:00+00:00Z,10YES-REE------0,MAW,B04,5833
2022-01-02T12:00+00:00Z,2022-01-02T13:00+00:00Z,10YES-REE------0,MAW,B04,6156
2022-01-02T13:00+00:00Z,2022-01-02T14:00+00:00Z,10YES-REE------0,MAW,B04,5756
2022-01-02T14:00+00:00Z,2022-01-02T15:00+00:00Z,10YES-REE------0,MAW,B04,6208
2022-01-02T15:00+00:00Z,2022-01-02T16:00+00:00Z,10YES-REE------0,MAW,B04,7871
2022-01-02T16:00+00:00Z,2022-01-02T17:00+00:00Z,10YES-REE------0,MAW,B04,8986
2022-01-02T17:00+00:00Z,2022-01-02T18:00+00:00Z,10YES-REE------0,MAW,B04,9245
2022-01-02T18:00+00:00Z,2022-01-02T19:00+00:00Z,10YES-REE------0,MAW,B04,9256
2022-01-02T19:00+00:00Z,2022-01-02T20:00+00:00Z,10YES-REE------0,MAW,B04,9102
2022-01-02T20:00+00:00Z,2022-01-02T21:00+00:00Z,10YES-REE------0,MAW,B04,9084
2022-01-02T21:00+00:00Z,2022-01-02T22:00+00:00Z,10YES-REE------0,MAW,B04,8549
2022-01-02T22:00+00:00Z,2022-01-02T23:00+00:00Z,10YES-REE------0,MAW,B04,6848
2022-01-02T23:00+00:00Z,2022-01-03T00:00+00:00Z,10YES-REE------0,MAW,B04,6507
2022-01-03T00:00+00:00Z,2022-01-03T01:00+00:00Z,10YES-REE------0,MAW,B04,6329
2022-01-03T01:00+00:00Z,2022-01-03T02:00+00:00Z,10YES-REE------0,MAW,B04,6383
2022-01-03T02:00+00:00Z,2022-01-03T03:00+00:00Z,10YES-REE------0,MAW,B04,6379
2022-01-03T03:00+00:00Z,2022-01-03T04:00+00:00Z,10YES-REE------0,MAW,B04,6427
2022-01-03T04:00+00:00Z,2022-01-03T05:00+00:00Z,10YES-REE------0,MAW,B04,7306
2022-01-03T05:00+00:00Z,2022-01-03T06:00+00:00Z,10YES-REE------0,MAW,B04,8142
2022-01-03T06:00+00:00Z,2022-01-03T07:00+00:00Z,10YES-REE------0,MAW,B04,7947
2022-01-03T07:00+00:00Z,2022-01-03T08:00+00:00Z,10YES-REE------0,MAW,B04,7643
2022-01-03T08:00+00:00Z,2022-01-03T09:00+00:00Z,10YES-REE------0,MAW,B04,7589
2022-01-03T09:00+00:00Z,2022-01-03T10:00+00:00Z,10YES-REE------0,MAW,B04,7470
2022-01-03T10:00+00:00Z,2022-01-03T11:00+00:00Z,10YES-REE------0,MAW,B04,7014
2022-01-03T11:00+00:00Z,2022-01-03T12:00+00:00Z,10YES-REE------0,MAW,B04,6707
2022-01-03T12:00+00:00Z,2022-01-03T13:00+00:00Z,10YES-REE------0,MAW,B04,6237
2022-01-03T13:00+00:00Z,2022-01-03T14:00+00:00Z,10YES-REE------0,MAW,B04,5775
2022-01-03T14:00+00:00Z,2022-01-03T15:00+00:00Z,10YES-REE------0,MAW,B04,6599
2022-01-03T15:00+00:00Z,2022-01-03T16:00+00:00Z,10YES-REE------0,MAW,B04,7932
2022-01-03T16:00+00:00Z,2022-01-03T17:00+00:00Z,10YES-REE------0,MAW,B04,8217
2022-01-03T17:00+00:00Z,2022-01-03T18:00+00:00Z,10YES-REE------0,MAW,B04,8169
2022-01-03T18:00+00:00Z,2022-01-03T19:00+00:00Z,10YES-REE------0,MAW,B04,7988
2022-01-03T19:00+00:00Z,2022-01-03T20:00+00:00Z,10YES-REE------0,MAW,B04,7886
2022-01-03T20:00+00:00Z,2022-01-03T21:00+00:00Z,10YES-REE------0,MAW,B04,6731
2022-01-03T21:00+00:00Z,2022-01-03T22:00+00:00Z,10YES-REE------0,MAW,B04,6116
2022-01-03T22:00+00:00Z,2022-01-03T23:00+00:00Z,10YES-REE------0,MAW,B04,4956
2022-01-03T23:00+00:00Z,2022-01-04T00:00+00:00Z,10YES-REE------0,MAW,B04,4171
2022-01-04T00:00+00:00Z,2022-01-04T01:00+00:00Z,10YES-REE------0,MAW,B04,4143
2022-01-04T01:00+00:00Z,2022-01-04T02:00+00:00Z,10YES-REE------0,MAW,B04,4224
2022-01-04T02:00+00:00Z,2022-01-04T03:00+00:00Z,10YES-REE------0,MAW,B04,4178
2022-01-04T03:00+00:00Z,2022-01-04T04:00+00:00Z,10YES-REE------0,MAW,B04,4525
2022-01-04T04:00+00:00Z,2022-01-04T05:00+00:00Z,10YES-REE------0,MAW,B04,5206
2022-01-04T05:00+00:00Z,2022-01-04T06:00+00:00Z,10YES-REE------0,MAW,B04,5989
2022-01-04T06:00+00:00Z,2022-01-04T07:00+00:00Z,10YES-REE------0,MAW,B04,5894
2022-01-04T07:00+00:00Z,2022-01-04T08:00+00:00Z,10YES-REE------0,MAW,B04,6065
2022-01-04T08:00+00:00Z,2022-01-04T09:00+00:00Z,10YES-REE------0,MAW,B04,5786
2022-01-04T09:00+00:00Z,2022-01-04T10:00+00:00Z,10YES-REE------0,MAW,B04,5669
2022-01-04T10:00+00:00Z,2022-01-04T11:00+00:00Z,10YES-REE------0,MAW,B04,6176
2022-01-04T11:00+00:00Z,2022-01-04T12:00+00:00Z,10YES-REE------0,MAW,B04,6001
2022-01-04T12:00+00:00Z,2022-01-04T13:00+00:00Z,10YES-REE------0,MAW,B04,4892
2022-01-04T13:00+00:00Z,2022-01-04T14:00+00:00Z,10YES-REE------0,MAW,B04,4618
2022-01-04T14:00+00:00Z,2022-01-04T15:00+00:00Z,10YES-REE------0,MAW,B04,4525
2022-01-04T15:00+00:00Z,2022-01-04T16:00+00:00Z,10YES-REE------0,MAW,B04,4763
2022-01-04T16:00+00:00Z,2022-01-04T17:00+00:00Z,10YES-REE------0,MAW,B04,5042
2022-01-04T17:00+00:00Z,2022-01-04T18:00+00:00Z,10YES-REE------0,MAW,B04,5092
2022-01-04T18:00+00:00Z,2022-01-04T19:00+00:00Z,10YES-REE------0,MAW,B04,5110
2022-01-04T19:00+00:00Z,2022-01-04T20:00+00:00Z,10YES-REE------0,MAW,B04,4540
2022-01-04T20:00+00:00Z,2022-01-04T21:00+00:00Z,10YES-REE------0,MAW,B04,4374
2022-01-04T21:00+00:00Z,2022-01-04T22:00+00:00Z,10YES-REE------0,MAW,B04,3970
2022-01-04T22:00+00:00Z,2022-01-04T23:00+00:00Z,10YES-REE------0,MAW,B04,3740
2022-01-04T23:00+00:00Z,2022-01-05T00:00+00:00Z,10YES-REE------0,MAW,B04,3827
2022-01-05T00:00+00:00Z,2022-01-05T01:00+00:00Z,10YES-REE------0,MAW,B04,3598
2022-01-05T01:00+00:00Z,2022-01-05T02:00+00:00Z,10YES-REE------0,MAW,B04,3843
2022-01-05T02:00+00:00Z,2022-01-05T03:00+00:00Z,10YES-REE------0,MAW,B04,3749
2022-01-05T03:00+00:00Z,2022-01-05T04:00+00:00Z,10YES-REE------0,MAW,B04,3854
2022-01-05T04:00+00:00Z,2022-01-05T05:00+00:00Z,10YES-REE------0,MAW,B04,4156
2022-01-05T05:00+00:00Z,2022-01-05T06:00+00:00Z,10YES-REE------0,MAW,B04,4551
2022-01-05T06:00+00:00Z,2022-01-05T07:00+00:00Z,10YES-REE------0,MAW,B04,5251
2022-01-05T07:00+00:00Z,2022-01-05T08:00+00:00Z,10YES-REE------0,MAW,B04,5643
2022-01-05T08:00+00:00Z,2022-01-05T09:00+00:00Z,10YES-REE------0,MAW,B04,5774
2022-01-05T09:00+00:00Z,2022-01-05T10:00+00:00Z,10YES-REE------0,MAW,B04,5700
2022-01-05T10:00+00:00Z,2022-01-05T11:00+00:00Z,10YES-REE------0,MAW,B04,5613
2022-01-05T11:00+00:00Z,2022-01-05T12:00+00:00Z,10YES-REE------0,MAW,B04,6008
2022-01-05T12:00+00:00Z,2022-01-05T13:00+00:00Z,10YES-REE------0,MAW,B04,5940
2022-01-05T13:00+00:00Z,2022-01-05T14:00+00:00Z,10YES-REE------0,MAW,B04,6187
2022-01-05T14:00+00:00Z,2022-01-05T15:00+00:00Z,10YES-REE------0,MAW,B04,6741
2022-01-05T15:00+00:00Z,2022-01-05T16:00+00:00Z,10YES-REE------0,MAW,B04,7218
2022-01-05T16:00+00:00Z,2022-01-05T17:00+00:00Z,10YES-REE------0,MAW,B04,7452
2022-01-05T17:00+00:00Z,2022-01-05T18:00+00:00Z,10YES-REE------0,MAW,B04,7473
2022-01-05T18:00+00:00Z,2022-01-05T19:00+00:00Z,10YES-REE------0,MAW,B04,7414
2022-01-05T19:00+00:00Z,2022-01-05T20:00+00:00Z,10YES-REE------0,MAW,B04,7448
2022-01-05T20:00+00:00Z,2022-01-05T21:00+00:00Z,10YES-REE------0,MAW,B04,7384
2022-01-05T21:00+00:00Z,2022-01-05T22:00+00:00Z,10YES-REE------0,MAW,B04,6950
2022-01-05T22:00+00:00Z,2022-01-05T23:00+00:00Z,10YES-REE------0,MAW,B04,6170
2022-01-05T23:00+00:00Z,2022-01-06T00:00+00:00Z,10YES-REE------0,MAW,B04,5191
2022-01-06T00:00+00:00Z,2022-01-06T01:00+00:00Z,10YES-REE------0,MAW,B04,4832
2022-01-06T01:00+00:00Z,2022-01-06T02:00+00:00Z,10YES-REE------0,MAW,B04,5226
2022-01-06T02:00+00:00Z,2022-01-06T03:00+00:00Z,10YES-REE------0,MAW,B04,5170
2022-01-06T03:00+00:00Z,2022-01-06T04:00+00:00Z,10YES-REE------0,MAW,B04,5380
2022-01-06T04:00+00:00Z,2022-01-06T05:00+00:00Z,10YES-REE------0,MAW,B04,5867
2022-01-06T05:00+00:00Z,2022-01-06T06:00+00:00Z,10YES-REE------0,MAW,B04,6038
2022-01-06T06:00+00:00Z,2022-01-06T07:00+00:00Z,10YES-REE------0,MAW,B04,5903
2022-01-06T07:00+00:00Z,2022-01-06T08:00+00:00Z,10YES-REE------0,MAW,B04,4802
2022-01-06T08:00+00:00Z,2022-01-06T09:00+00:00Z,10YES-REE------0,MAW,B04,4593
2022-01-06T09:00+00:00Z,2022-01-06T10:00+00:00Z,10YES-REE------0,MAW,B04,4636
2022-01-06T10:00+00:00Z,2022-01-06T11:00+00:00Z,10YES-REE------0,MAW,B04,4620
2022-01-06T11:00+00:00Z,2022-01-06T12:00+00:00Z,10YES-REE------0,MAW,B04,4504
2022-01-06T12:00+00:00Z,2022-01-06T13:00+00:00Z,10YES-REE------0,MAW,B04,4566
2022-01-06T13:00+00:00Z,2022-01-06T14:00+00:00Z,10YES-REE------0,MAW,B04,4176
2022-01-06T14:00+00:00Z,2022-01-06T15:00+00:00Z,10YES-REE------0,MAW,B04,4778
2022-01-06T15:00+00:00Z,2022-01-06T16:00+00:00Z,10YES-REE------0,MAW,B04,5650
2022-01-06T16:00+00:00Z,2022-01-06T17:00+00:00Z,10YES-REE------0,MAW,B04,5760
2022-01-06T17:00+00:00Z,2022-01-06T18:00+00:00Z,10YES-REE------0,MAW,B04,5916
2022-01-06T18:00+00:00Z,2022-01-06T19:00+00:00Z,10YES-REE------0,MAW,B04,5907
2022-01-06T19:00+00:00Z,2022-01-06T20:00+00:00Z,10YES-REE------0,MAW,B04,5863
2022-01-06T20:00+00:00Z,2022-01-06T21:00+00:00Z,10YES-REE------0,MAW,B04,5898
2022-01-06T21:00+00:00Z,2022-01-06T22:00+00:00Z,10YES-REE------0,MAW,B04,5820
2022-01-06T22:00+00:00Z,2022-01-06T23:00+00:00Z,10YES-REE------0,MAW,B04,6185
2022-01-06T23:00+00:00Z,2022-01-07T00:00+00:00Z,10YES-REE------0,MAW,B04,5827
2022-01-07T00:00+00:00Z,2022-01-07T01:00+00:00Z,10YES-REE------0,MAW,B04,5618
2022-01-07T01:00+00:00Z,2022-01-07T02:00+00:00Z,10YES-REE------0,MAW,B04,5375
2022-01-07T02:00+00:00Z,2022-01-07T03:00+00:00Z,10YES-REE------0,MAW,B04,5469
2022-01-07T03:00+00:00Z,2022-01-07T04:00+00:00Z,10YES-REE------0,MAW,B04,5613
2022-01-07T04:00+00:00Z,2022-01-07T05:00+00:00Z,10YES-REE------0,MAW,B04,5978
2022-01-07T05:00+00:00Z,2022-01-07T06:00+00:00Z,10YES-REE------0,MAW,B04,7201
2022-01-07T06:00+00:00Z,2022-01-07T07:00+00:00Z,10YES-REE------0,MAW,B04,7045
2022-01-07T07:00+00:00Z,2022-01-07T08:00+00:00Z,10YES-REE------0,MAW,B04,7091
2022-01-07T08:00+00:00Z,2022-01-07T09:00+00:00Z,10YES-REE------0,MAW,B04,7199
2022-01-07T09:00+00:00Z,2022-01-07T10:00+00:00Z,10YES-REE------0,MAW,B04,6538
2022-01-07T10:00+00:00Z,2022-01-07T11:00+00:00Z,10YES-REE------0,MAW,B04,6442
2022-01-07T11:00+00:00Z,2022-01-07T12:00+00:00Z,10YES-REE------0,MAW,B04,6203
2022-01-07T12:00+00:00Z,2022-01-07T13:00+00:00Z,10YES-REE------0,MAW,B04,6468
2022-01-07T13:00+00:00Z,2022-01-07T14:00+00:00Z,10YES-REE------0,MAW,B04,6079
2022-01-07T14:00+00:00Z,2022-01-07T15:00+00:00Z,10YES-REE------0,MAW,B04,7304
2022-01-07T15:00+00:00Z,2022-01-07T16:00+00:00Z,10YES-REE------0,MAW,B04,8609
2022-01-07T16:00+00:00Z,2022-01-07T17:00+00:00Z,10YES-REE------0,MAW,B04,9536
2022-01-07T17:00+00:00Z,2022-01-07T18:00+00:00Z,10YES-REE------0,MAW,B04,9847
2022-01-07T18:00+00:00Z,2022-01-07T19:00+00:00Z,10YES-REE------0,MAW,B04,10042
2022-01-07T19:00+00:00Z,2022-01-07T20:00+00:00Z,10YES-REE------0,MAW,B04,9603
2022-01-07T20:00+00:00Z,2022-01-07T21:00+00:00Z,10YES-REE------0,MAW,B04,8563
2022-01-07T21:00+00:00Z,2022-01-07T22:00+00:00Z,10YES-REE------0,MAW,B04,7919
2022-01-07T22:00+00:00Z,2022-01-07T23:00+00:00Z,10YES-REE------0,MAW,B04,6367
2022-01-07T23:00+00:00Z,2022-01-08T00:00+00:00Z,10YES-REE------0,MAW,B04,5502
2022-01-08T00:00+00:00Z,2022-01-08T01:00+00:00Z,10YES-REE------0,MAW,B04,4935
2022-01-08T01:00+00:00Z,2022-01-08T02:00+00:00Z,10YES-REE------0,MAW,B04,4824
2022-01-08T02:00+00:00Z,2022-01-08T03:00+00:00Z,10YES-REE------0,MAW,B04,4490
2022-01-08T03:00+00:00Z,2022-01-08T04:00+00:00Z,10YES-REE------0,MAW,B04,4339
2022-01-08T04:00+00:00Z,2022-01-08T05:00+00:00Z,10YES-REE------0,MAW,B04,4722
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YES-REE------0,MAW,B04,4813
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YES-REE------0,MAW,B04,4640
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YES-REE------0,MAW,B04,4141
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YES-REE------0,MAW,B04,3973
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YES-REE------0,MAW,B04,4030
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YES-REE------0,MAW,B04,4080
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YES-REE------0,MAW,B04,4038
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YES-REE------0,MAW,B04,3933
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YES-REE------0,MAW,B04,3740
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YES-REE------0,MAW,B04,3690
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YES-REE------0,MAW,B04,3915
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YES-REE------0,MAW,B04,3696
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YES-REE------0,MAW,B04,3679
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YES-REE------0,MAW,B04,3618
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YES-REE------0,MAW,B04,3526
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YES-REE------0,MAW,B04,3419
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YES-REE------0,MAW,B04,3481
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YES-REE------0,MAW,B04,3786
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YES-REE------0,MAW,B04,3732
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YES-REE------0,MAW,B04,3753
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YES-REE------0,MAW,B04,3436
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YES-REE------0,MAW,B04,3342
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YES-REE------0,MAW,B04,3439
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YES-REE------0,MAW,B04,3640
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YES-REE------0,MAW,B04,3912
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YES-REE------0,MAW,B04,3956
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YES-REE------0,MAW,B04,3933
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YES-REE------0,MAW,B04,3664
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YES-REE------0,MAW,B04,3561
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YES-REE------0,MAW,B04,3362
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YES-REE------0,MAW,B04,3515
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YES-REE------0,MAW,B04,3463
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YES-REE------0,MAW,B04,3169
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YES-REE------0,MAW,B04,3046
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YES-REE------0,MAW,B04,3290
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YES-REE------0,MAW,B04,3728
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YES-REE------0,MAW,B04,3823
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YES-REE------0,MAW,B04,3783
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YES-REE------0,MAW,B04,3678
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YES-REE------0,MAW,B04,3651
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YES-REE------0,MAW,B04,3850
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YES-REE------0,MAW,B04,4066
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YES-REE------0,MAW,B04,3909
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YES-REE------0,MAW,B04,3944
2022-01-10T01:00+00:00Z,2022-01-10T02:00+00:00Z,10YES-REE------0,MAW,B04,4168
2022-01-10T02:00+00:00Z,2022-01-10T03:00+00:00Z,10YES-REE------0,MAW,B04,4443
2022-01-10T03:00+00:00Z,2022-01-10T04:00+00:00Z,10YES-REE------0,MAW,B04,4875
2022-01-10T04:00+00:00Z,2022-01-10T05:00+00:00Z,10YES-REE------0,MAW,B04,6160
2022-01-10T05:00+00:00Z,2022-01-10T06:00+00:00Z,10YES-REE------0,MAW,B04,8152
2022-01-10T06:00+00:00Z,2022-01-10T07:00+00:00Z,10YES-REE------0,MAW,B04,9041
2022-01-10T07:00+00:00Z,2022-01-10T08:00+00:00Z,10YES-REE------0,MAW,B04,9015
2022-01-10T08:00+00:00Z,2022-01-10T09:00+00:00Z,10YES-REE------0,MAW,B04,8972
2022-01-10T09:00+00:00Z,2022-01-10T10:00+00:00Z,10YES-REE------0,MAW,B04,8824
2022-01-10T10:00+00:00Z,2022-01-10T11:00+00:00Z,10YES-REE------0,MAW,B04,8571
2022-01-10T11:00+00:00Z,2022-01-10T12:00+00:00Z,10YES-REE------0,MAW,B04,8488
2022-01-10T12:00+00:00Z,2022-01-10T13:00+00:00Z,10YES-REE------0,MAW,B04,8537
2022-01-10T13:00+00:00Z,2022-01-10T14:00+00:00Z,10YES-REE------0,MAW,B04,8628
2022-01-10T14:00+00:00Z,2022-01-10T15:00+00:00Z,10YES-REE------0,MAW,B04,8376
2022-01-10T15:00+00:00Z,2022-01-10T16:00+00:00Z,10YES-REE------0,MAW,B04,9159
2022-01-10T16:00+00:00Z,2022-01-10T17:00+00:00Z,10YES-REE------0,MAW,B04,9428
2022-01-10T17:00+00:00Z,2022-01-10T18:00+00:00Z,10YES-REE------0,MAW,B04,9419
2022-01-10T18:00+00:00Z,2022-01-10T19:00+00:00Z,10YES-REE------0,MAW,B04,9433
2022-01-10T19:00+00:00Z,2022-01-10T20:00+00:00Z,10YES-REE------0,MAW,B04,9226
2022-01-10T20:00+00:00Z,2022-01-10T21:00+00:00Z,10YES-REE------0,MAW,B04,8796
2022-01-10T21:00+00:00Z,2022-01-10T22:00+00:00Z,10YES-REE------0,MAW,B04,8378
2022-01-10T22:00+00:00Z,2022-01-10T23:00+00:00Z,10YES-REE------0,MAW,B04,7579
2022-01-10T23:00+00:00Z,2022-01-11T00:00+00:00Z,10YES-REE------0,MAW,B04,6945
2022-01-11T00:00+00:00Z,2022-01-11T01:00+00:00Z,10YES-REE------0,MAW,B04,6794
2022-01-11T01:00+00:00Z,2022-01-11T02:00+00:00Z,10YES-REE------0,MAW,B04,6564
2022-01-11T02:00+00:00Z,2022-01-11T03:00+00:00Z,10YES-REE------0,MAW,B04,6513
2022-01-11T03:00+00:00Z,2022-01-11T04:00+00:00Z,10YES-REE------0,MAW,B04,6835
2022-01-11T04:00+00:00Z,2022-01-11T05:00+00:00Z,10YES-REE------0,MAW,B04,7948
2022-01-11T05:00+00:00Z,2022-01-11T06:00+00:00Z,10YES-REE------0,MAW,B04,9991
2022-01-11T06:00+00:00Z,2022-01-11T07:00+00:00Z,10YES-REE------0,MAW,B04,10858
2022-01-11T07:00+00:00Z,2022-01-11T08:00+00:00Z,10YES-REE------0,MAW,B04,10877
2022-01-11T08:00+00:00Z,2022-01-11T09:00+00:00Z,10YES-REE------0,MAW,B04,10395
2022-01-11T09:00+00:00Z,2022-01-11T10:00+00:00Z,10YES-REE------0,MAW,B04,10495
2022-01-11T10:00+00:00Z,2022-01-11T11:00+00:00Z,10YES-REE------0,MAW,B04,10443
2022-01-11T11:00+00:00Z,2022-01-11T12:00+00:00Z,10YES-REE------0,MAW,B04,10144
2022-01-11T12:00+00:00Z,2022-01-11T13:00+00:00Z,10YES-REE------0,MAW,B04,9817
2022-01-11T13:00+00:00Z,2022-01-11T14:00+00:00Z,10YES-REE------0,MAW,B04,9669
2022-01-11T14:00+00:00Z,2022-01-11T15:00+00:00Z,10YES-REE------0,MAW,B04,9898
2022-01-11T15:00+00:00Z,2022-01-11T16:00+00:00Z,10YES-REE------0,MAW,B04,10331
2022-01-11T16:00+00:00Z,2022-01-11T17:00+00:00Z,10YES-REE------0,MAW,B04,10627
2022-01-11T17:00+00:00Z,2022-01-11T18:00+00:00Z,10YES-REE------0,MAW,B04,10947
2022-01-11T18:00+00:00Z,2022-01-11T19:00+00:00Z,10YES-REE------0,MAW,B04,11089
2022-01-11T19:00+00:00Z,2022-01-11T20:00+00:00Z,10YES-REE------0,MAW,B04,10914
2022-01-11T20:00+00:00Z,2022-01-11T21:00+00:00Z,10YES-REE------0,MAW,B04,10377
2022-01-11T21:00+00:00Z,2022-01-11T22:00+00:00Z,10YES-REE------0,MAW,B04,8890
